FullQualifiedName,name,Maintainability,CBO,CYC_Classes,DAC,DIT,ILCOM,LCOM,LD,LEN,LOC,LOD_Class,MPC,NAM,NOC,NOM,RFC,TCC,WMC
org.junit.tests.manipulation.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.SingleMethodTest.java.SingleMethodTest.TestTwo,TestTwo,0.18572603866721513,0,1,0,0,0,4,0.0,7,9,1.0,0,2,0,2,2,0.0,2
org.junit.tests.deprecated.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.AllDeprecatedTests.java.AllDeprecatedTests,AllDeprecatedTests,0.18572603866721513,1,1,1,0,0,0,0.0,18,7,1.0,0,0,0,0,0,0.0,0
org.junit.tests.manipulation.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.SingleMethodTest.java.SingleMethodTest.TestOne,TestOne,0.18572603866721513,0,1,0,0,0,4,0.0,7,9,1.0,0,2,0,2,2,0.0,2
junit.tests.framework.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.TestImplementorTest.java.TestImplementorTest.DoubleTestCase,DoubleTestCase,0.18572603866721513,0,1,0,0,0,4,0.0,14,23,1.0,0,2,0,2,2,0.0,2
junit.tests.framework.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.TestImplementorTest.java.TestImplementorTest,TestImplementorTest,0.0683189359659948,1,1,1,0,1,0,1.0,19,47,0.5,1,2,0,1,2,0.0,1
org.junit.tests.assertion.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.AllAssertionTests.java.AllAssertionTests,AllAssertionTests,0.18572603866721513,3,1,3,0,0,0,0.0,17,8,1.0,0,0,0,0,0,0.0,0
org.junit.tests.assertion.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.MultipleFailureExceptionTest.java.MultipleFailureExceptionTest.ExpectedException,ExpectedException,0.18572603866721513,0,1,0,0,0,0,0.0,17,7,1.0,0,1,0,0,0,0.0,0
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.TestWatcherTest.java.TestWatcherTest.InterplayWithOtherRules.ErrorCollectorTest,ErrorCollectorTest,0.18572603866721513,2,3,1,0,0,1,0.0,18,14,1.0,1,1,0,1,1,0.0,1
org.junit.runner.Throwables.java.Result.java.Result.Result,Result,0.0683189359659948,2,3,2,0,4,86,1.0,6,7,0.36363636363636365,3,17,0,10,12,0.0,10
org.junit.tests.manipulation.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.SingleMethodTest.java.SingleMethodTest.ParameterizedOneTimeBeforeClass,ParameterizedOneTimeBeforeClass,0.18572603866721513,1,3,0,0,0,9,0.0,31,19,1.0,0,3,0,3,3,0.0,3
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.TestWatcherTest.java.TestWatcherTest.InterplayWithOtherRules.ExpectedExceptionTest,ExpectedExceptionTest,0.18572603866721513,2,3,1,0,0,1,0.0,21,15,1.0,1,1,0,1,1,0.0,1
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.TestWatcherTest.java.TestWatcherTest.InterplayWithOtherRules,InterplayWithOtherRules,0.04908816673522555,2,3,2,0,1,0,1.0,23,48,1.0,0,3,0,2,2,1.0,2
org.junit.tests.manipulation.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.SingleMethodTest.java.SingleMethodTest.ParameterizedOneTimeSetup,ParameterizedOneTimeSetup,0.18572603866721513,0,1,0,0,0,4,0.0,25,14,1.0,0,2,0,2,2,0.0,2
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.TestWatcherTest.java.TestWatcherTest.CallbackArguments.Finished,Finished,0.18572603866721513,0,1,0,0,0,1,0.0,8,15,1.0,0,1,0,1,1,0.0,1
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.TestWatcherTest.java.TestWatcherTest.CallbackArguments.Starting,Starting,0.18572603866721513,0,1,0,0,0,1,0.0,8,15,1.0,0,1,0,1,1,0.0,1
org.junit.tests.manipulation.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.SingleMethodTest.java.SingleMethodTest.OneTimeSetup,OneTimeSetup,0.18572603866721513,1,3,0,0,0,9,0.0,12,14,1.0,0,3,0,3,3,0.0,3
org.junit.tests.manipulation.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.SingleMethodTest.java.SingleMethodTest,SingleMethodTest,0.18572603866721513,6,3,6,0,1,46,0.0,16,164,1.0,0,9,0,8,8,0.10714285714285714,8
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.TestWatcherTest.java.TestWatcherTest.CallbackArguments.DeprecatedSkipped,DeprecatedSkipped,0.18572603866721513,0,1,0,0,0,1,0.0,17,20,1.0,0,1,0,1,1,0.0,1
org.junit.tests.assertion.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.MultipleFailureExceptionTest.java.MultipleFailureExceptionTest,MultipleFailureExceptionTest,0.11740710270122036,1,1,1,0,1,28,1.0,28,96,0.8571428571428572,2,7,0,6,6,0.06666666666666667,6
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.TestWatcherTest.java.TestWatcherTest.CallbackArguments.Skipped,Skipped,0.18572603866721513,0,1,0,0,0,1,0.0,7,18,1.0,0,1,0,1,1,0.0,1
junit.tests.framework.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.SuiteTest.java.SuiteTest,SuiteTest,0.18572603866721513,9,1,9,0,0,169,0.0,9,109,0.9285714285714286,0,13,0,13,13,0.0,13
org.junit.tests.manipulation.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.FilterableTest.java.FilterableTest.FilteredTest,FilteredTest,0.18572603866721513,1,1,1,0,0,9,0.0,12,19,1.0,0,3,0,3,3,0.0,3
org.junit.experimental.theories.ParameterSignature.java.ParameterSignature,ParameterSignature,0.04908816673522555,0,1,0,0,3,183,1.0,18,122,1.0,0,18,0,15,15,0.15555555555555556,23
org.junit.tests.manipulation.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.FilterableTest.java.FilterableTest.FilteredRunner,FilteredRunner,0.18572603866721513,0,1,0,0,0,0,0.0,14,17,1.0,0,0,0,0,0,0.0,0
org.junit.tests.manipulation.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.FilterableTest.java.FilterableTest,FilterableTest,0.18572603866721513,1,1,1,0,0,1,0.0,14,45,1.0,0,1,0,1,1,0.0,1
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.TestWatcherTest.java.TestWatcherTest.CallbackArguments.Failed,Failed,0.18572603866721513,0,1,0,0,0,1,0.0,6,18,1.0,0,2,0,1,1,0.0,1
junit.tests.framework.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.ComparisonFailureTest.java.ComparisonFailureTest,ComparisonFailureTest,0.18572603866721513,0,1,0,0,0,16,0.0,21,42,1.0,0,4,0,4,4,0.0,6
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.TestWatcherTest.java.TestWatcherTest.CallbackArguments.Succeeded,Succeeded,0.18572603866721513,0,1,0,0,0,1,0.0,9,15,1.0,0,1,0,1,1,0.0,1
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.TestWatcherTest.java.TestWatcherTest.CallbackArguments,CallbackArguments,0.18572603866721513,6,1,6,0,0,36,0.0,17,157,1.0,0,6,0,6,6,0.0,6
org.junit.tests.assertion.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.ComparisonFailureTest.java.ComparisonFailureTest,ComparisonFailureTest,0.11740710270122036,0,1,0,0,1,2,1.0,21,65,1.0,0,5,0,2,2,0.0,2
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.TestWatcherTest.java.TestWatcherTest.Callbacks.ViolatedAssumptionTest,ViolatedAssumptionTest,0.18572603866721513,0,1,0,0,0,1,0.0,22,9,1.0,0,1,0,1,1,0.0,1
junit.tests.framework.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.OverrideTestCase.java.OverrideTestCase,OverrideTestCase,0.1366378719319896,1,1,1,1,0,1,0.0,16,8,0.5,0,1,0,1,1,0.0,1
org.junit.runner.Throwables.java.JUnitCore.java.JUnitCore,JUnitCore,0.1366378719319896,5,4,5,0,0,169,0.0,9,157,0.0714285714285714,7,13,0,13,19,0.0,13
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.TestWatcherTest.java.TestWatcherTest.Callbacks.SuccessfulTest,SuccessfulTest,0.18572603866721513,0,1,0,0,0,1,0.0,14,8,1.0,0,1,0,1,1,0.0,1
org.junit.tests.manipulation.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.SortableTest.java.SortableTest.UnsortableRunnersAreHandledWithoutCrashing.Unsortable,Unsortable,0.18572603866721513,1,1,1,0,0,1,0.0,10,6,1.0,0,1,0,1,1,0.0,1
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.TestWatcherTest.java.TestWatcherTest.Callbacks.InternalViolatedAssumptionTest,InternalViolatedAssumptionTest,0.18572603866721513,0,1,0,0,0,1,0.0,30,10,1.0,0,1,0,1,1,0.0,1
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.TestWatcherTest.java.TestWatcherTest.Callbacks.FailingTest,FailingTest,0.18572603866721513,0,1,0,0,0,1,0.0,11,9,1.0,0,1,0,1,1,0.0,1
org.junit.tests.manipulation.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.SortableTest.java.SortableTest.UnsortableRunnersAreHandledWithoutCrashing.UnsortableRunner,UnsortableRunner,0.18572603866721513,0,1,0,0,0,4,0.0,16,13,1.0,0,2,0,2,2,0.0,2
org.junit.tests.manipulation.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.SortableTest.java.SortableTest.UnsortableRunnersAreHandledWithoutCrashing,UnsortableRunnersAreHandledWithoutCrashing,0.18572603866721513,1,1,1,0,0,1,0.0,42,28,1.0,0,1,0,1,1,0.0,1
org.junit.tests.assertion.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.AssertionTest.java.AssertionTest.NestedException,NestedException,0.18572603866721513,0,1,0,0,0,0,0.0,15,3,1.0,0,1,0,0,0,0.0,0
org.junit.experimental.theories.ParameterSupplier.java.ParameterSupplier,ParameterSupplier,0.1366378719319896,2,1,2,0,0,1,0.0,17,39,0.5,0,1,0,1,1,0.0,1
org.junit.rules.Throwables.java.RunRules.java.RunRules,RunRules,0.1366378719319896,1,1,1,0,0,4,0.0,8,25,0.6666666666666667,0,2,0,2,2,0.0,3
junit.tests.framework.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.FloatAssertTest.java.FloatAssertTest,FloatAssertTest,0.18572603866721513,0,1,0,0,0,64,0.0,15,58,0.8888888888888888,0,8,0,8,8,0.0,8
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.TestWatcherTest.java.TestWatcherTest.Callbacks.ErroneousTestWatcher,ErroneousTestWatcher,0.18572603866721513,0,1,0,0,0,36,0.0,20,32,1.0,0,6,0,6,6,0.0,6
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.TestWatcherTest.java.TestWatcherTest.Callbacks.NoOpRule,NoOpRule,0.18572603866721513,0,1,0,0,0,1,0.0,8,5,1.0,0,1,0,1,1,0.0,1
org.junit.tests.manipulation.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.SortableTest.java.SortableTest.TestClassRunnerIsSortableWithSuiteMethod.SortMe,SortMe,0.18572603866721513,1,2,0,0,0,16,0.0,6,20,1.0,0,4,0,4,4,0.0,4
junit.tests.framework.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.InheritedTestCase.java.InheritedTestCase,InheritedTestCase,0.1366378719319896,1,1,1,1,0,1,0.0,17,7,0.5,0,1,0,1,1,0.0,1
org.junit.tests.manipulation.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.SortableTest.java.SortableTest.TestClassRunnerIsSortableWithSuiteMethod,TestClassRunnerIsSortableWithSuiteMethod,0.04908816673522555,1,2,1,0,1,0,1.0,40,45,1.0,0,4,0,3,3,1.0,3
junit.tests.extensions.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.AllTests.java.AllTests,AllTests,0.1366378719319896,3,1,3,0,0,4,0.0,8,17,0.6666666666666667,0,2,0,2,2,0.0,2
org.junit.rules.Throwables.java.ExpectedException.java.ExpectedException.ExpectedExceptionStatement,ExpectedExceptionStatement,0.18572603866721513,1,13,0,0,0,1,0.0,26,20,1.0,3,1,0,1,4,0.0,2
org.junit.tests.manipulation.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.SortableTest.java.SortableTest.TestClassRunnerIsSortable.Enclosing.B,B,0.18572603866721513,1,1,0,0,0,9,0.0,1,16,1.0,0,3,0,3,3,0.0,3
org.junit.tests.manipulation.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.SortableTest.java.SortableTest.TestClassRunnerIsSortable.Enclosing.A,A,0.18572603866721513,1,1,0,0,0,9,0.0,1,16,1.0,0,3,0,3,3,0.0,3
org.junit.tests.manipulation.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.SortableTest.java.SortableTest.TestClassRunnerIsSortable.Enclosing,Enclosing,0.18572603866721513,0,1,0,0,0,0,0.0,9,36,1.0,0,0,0,0,0,0.0,0
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.TestWatcherTest.java.TestWatcherTest.Callbacks,Callbacks,0.11740710270122036,7,1,7,0,1,0,0.0,9,157,1.0,2,7,0,4,4,0.5,5
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.TestWatcherTest.java.TestWatcherTest,TestWatcherTest,0.18572603866721513,0,1,0,0,0,0,0.0,15,370,1.0,0,0,0,0,0,0.0,0
org.junit.tests.manipulation.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.SortableTest.java.SortableTest.TestClassRunnerIsSortable.SortMe,SortMe,0.18572603866721513,1,2,0,0,0,9,0.0,6,16,1.0,0,3,0,3,3,0.0,3
org.junit.tests.manipulation.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.SortableTest.java.SortableTest.TestClassRunnerIsSortable,TestClassRunnerIsSortable,0.04908816673522555,2,2,2,0,1,0,1.0,25,94,1.0,0,6,0,5,5,1.0,5
junit.tests.extensions.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.RepeatedTestTest.java.RepeatedTestTest.SuccessTest,SuccessTest,0.18572603866721513,0,1,0,0,0,1,0.0,11,6,1.0,0,1,0,1,1,0.0,1
junit.tests.extensions.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.RepeatedTestTest.java.RepeatedTestTest,RepeatedTestTest,0.1366378719319896,1,1,1,0,0,16,0.0,16,54,0.8,0,4,0,4,4,0.0,4
org.junit.tests.manipulation.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.SortableTest.java.SortableTest,SortableTest,0.18572603866721513,0,1,0,0,0,4,0.0,12,188,1.0,0,2,0,2,2,0.0,2
null,null,0.11740710270122036,2,1,2,0,1,92,1.0,0,null,1.0,0,11,0,10,10,0.0,15
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.BlockJUnit4ClassRunnerOverrideTest.java.BlockJUnit4ClassRunnerOverrideTest.CreateTestDefersToNoArgCreateTestTest,CreateTestDefersToNoArgCreateTestTest,0.18572603866721513,1,2,1,0,1,0,0.0,37,9,1.0,0,2,0,1,1,0.0,1
org.junit.tests.listening.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.TextListenerTest.java.TextListenerTest.Time,Time,0.18572603866721513,0,1,0,0,0,1,0.0,4,5,1.0,0,1,0,1,1,0.0,1
org.junit.rules.Throwables.java.ExpectedException.java.ExpectedException,ExpectedException,0.0683189359659948,4,13,4,1,1,158,1.0,17,278,0.2666666666666667,1,16,0,14,15,0.01818181818181818,15
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.BlockJUnit4ClassRunnerOverrideTest.java.BlockJUnit4ClassRunnerOverrideTest.CreateTestDefersToNoArgCreateTestRunner,CreateTestDefersToNoArgCreateTestRunner,0.1366378719319896,1,2,1,0,0,1,0.0,39,23,0.5,0,1,0,1,1,0.0,1
junit.tests.extensions.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.ActiveTestTest.java.ActiveTestTest.SuccessTest,SuccessTest,0.18572603866721513,0,1,0,0,0,1,0.0,11,5,1.0,0,1,0,1,1,0.0,1
junit.tests.extensions.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.ActiveTestTest.java.ActiveTestTest,ActiveTestTest,0.1366378719319896,1,1,1,0,0,25,0.0,14,56,0.8333333333333334,0,5,0,5,5,0.0,6
org.junit.tests.listening.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.TextListenerTest.java.TextListenerTest.ErrorTest,ErrorTest,0.18572603866721513,0,1,0,0,0,1,0.0,9,6,1.0,0,1,0,1,1,0.0,1
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.BlockJUnit4ClassRunnerOverrideTest.java.BlockJUnit4ClassRunnerOverrideTest.OverrideCreateTest,OverrideCreateTest,0.18572603866721513,1,2,1,0,0,4,0.0,18,14,1.0,0,2,0,2,2,0.0,2
org.junit.tests.listening.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.TextListenerTest.java.TextListenerTest.OneTest,OneTest,0.18572603866721513,0,1,0,0,0,1,0.0,7,5,1.0,0,1,0,1,1,0.0,1
org.junit.tests.listening.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.TextListenerTest.java.TextListenerTest,TextListenerTest,0.04908816673522555,3,1,3,0,1,0,1.0,16,57,1.0,0,6,0,5,5,1.0,5
org.junit.tests.assertion.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.AssertionTest.java.AssertionTest.NullToString,NullToString,0.18572603866721513,0,1,0,0,0,1,0.0,12,6,1.0,0,1,0,1,1,0.0,1
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.BlockJUnit4ClassRunnerOverrideTest.java.BlockJUnit4ClassRunnerOverrideTest.OverrideCreateTestRunner,OverrideCreateTestRunner,0.1366378719319896,1,2,1,0,0,1,0.0,24,22,0.5,0,1,0,1,1,0.0,1
org.junit.rules.Throwables.java.Verifier.java.Verifier,Verifier,0.1366378719319896,1,13,1,1,0,4,0.0,8,42,0.33333333333333337,0,2,1,2,2,0.0,2
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.BlockJUnit4ClassRunnerOverrideTest.java.BlockJUnit4ClassRunnerOverrideTest.OverrideTestRulesTest,OverrideTestRulesTest,0.18572603866721513,2,1,2,1,0,0,0.0,21,3,1.0,0,0,0,0,0,0.0,0
org.junit.rules.Throwables.java.TestName.java.TestName,TestName,0.11740710270122036,1,13,1,2,1,0,1.0,8,37,0.33333333333333337,0,3,0,2,2,0.0,2
org.junit.tests.listening.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.UserStopTest.java.UserStopTest.OneTest,OneTest,0.18572603866721513,0,1,0,0,0,1,0.0,7,5,1.0,0,1,0,1,1,0.0,1
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.BlockJUnit4ClassRunnerOverrideTest.java.BlockJUnit4ClassRunnerOverrideTest.OverrideTestRulesRunner,OverrideTestRulesRunner,0.18572603866721513,0,1,0,0,0,1,0.0,23,18,1.0,0,1,0,1,1,0.0,1
